,student_name,student_id,major,period,grade,passed_subject,get_subject
1777,정윤석,2013907001,컴퓨터공학과,5,3,"['GED1959-G03', 'APCH3101-00', 'GEC1102-G34', 'TK101-01', 'PE216-00', 'FR3034-00', 'ID4019-01', 'ELC251-00', 'IS2003-00', 'CSE444-00', 'GEN202-01', 'GEB1202-G06', 'GEE1956-G01', 'AR112-02', 'ESP239-00', 'ME211-01', 'GED1631-G00', 'IS2104-00']","[['GEC1403-G36', '12:00', '14:45', '금'], ['GED1860-G00', '9:00', '10:15', '수'], ['GED1860-G00', '9:00', '10:15', '월'], ['GEC1105-G24', '10:30', '11:45', '목'], ['GEC1105-G24', '10:30', '11:45', '화'], ['GED1105-G00', '15:00', '16:15', '목'], ['GED1105-G00', '15:00', '16:15', '화']]"
1778,김태웅,2018432007,컴퓨터공학과,3,2,"['ELC356-00', 'CSE203-03', 'EDU3193-G00', 'APHY1000-10', 'ME321-01', 'IPE503-00', 'ELC105-00', 'GEC2001-G02', 'GEC1105-G36', 'HBT408-00']","[['GEC1104-G19', '9:00', '11:45', '수'], ['GED1311-G00', '10:30', '11:45', '수'], ['GED1311-G00', '10:30', '11:45', '월'], ['GED1356-G01', '13:30', '16:15', '수'], ['GEC1102-G28', '16:30', '17:45', '수'], ['GEC1102-G28', '16:30', '17:45', '월'], ['GED1337-G00', '13:30', '14:45', '월'], ['GEC1104-G30', '12:00', '14:45', '목']]"
1779,박서하,2015178918,컴퓨터공학과,3,2,"['CE100-00', 'GEC1403-G36', 'ME205-03', 'GEN303-00', 'CSE444-00', 'GEE1961-G01', 'GED1957-G00', 'JP233-00', 'AMTH3013-00', 'IS2204-01', 'AMTH1009-18', 'GED1957-G02']","[['GEC1102-G06', '9:00', '10:15', '수'], ['GEC1102-G06', '9:00', '10:15', '월'], ['GED1217-G00', '13:30', '14:45', '수'], ['GED1217-G00', '13:30', '14:45', '월'], ['GEC2001-G01', '9:00', '10:15', '수'], ['GEC2001-G01', '9:00', '10:15', '월'], ['GED1108-G00', '16:30', '17:45', '목'], ['GED1108-G00', '16:30', '17:45', '화'], ['EDU3101-G00', '15:30', '17:20', '목']]"
1780,이윤슬,2013920914,컴퓨터공학과,3,2,"['JP113-01', 'GEC1104-G04', 'AMIE400-00', 'AR511-03', 'PM3022-07', 'BIO101-04', 'GEC1102-G39', 'CPE103-02']","[['GEC0103-G08', '12:00', '13:15', '목'], ['GEC0103-G08', '12:00', '13:15', '화'], ['GED1621-G00', '10:30', '11:45', '목'], ['GED1621-G00', '10:30', '11:45', '화'], ['GEE1956-G03', '16:30', '17:45', '수'], ['GEE1956-G03', '16:30', '17:45', '월'], ['GED1734-G00', '13:30', '16:15', '월']]"
1781,윤세희,2019690700,컴퓨터공학과,3,2,"['AR351-00', 'FT3077-00', 'CA2012-00', 'ME314-02', 'KO4105-00', 'APCH3403-01', 'EE201-00', 'GEC1102-G01', 'ENV387-01', 'AMTH1002-12', 'CA1006-00', 'APHY2104-00']","[['GEC1403-G24', '13:30', '14:45', '목'], ['GEC1403-G24', '13:30', '14:45', '화'], ['GEC1102-G33', '10:30', '11:45', '목'], ['GEC1102-G33', '10:30', '11:45', '화'], ['GEC2001-G18', '16:30', '17:45', '수'], ['GEC2001-G18', '16:30', '17:45', '월'], ['GEE1605-G00', '13:00', '14:50', '수']]"
1782,김동훈,2015637629,컴퓨터공학과,8,4,"['GEC0103-G11', 'GEC1105-G23', 'APCH1131-01', 'GEC1105-G26', 'APHY1002-05', 'GEC1403-G14', 'GEC2001-G36', 'BME213-00', 'BME316-00', 'ME380-02', 'RU4104-00', 'ME314-01', 'APCH2101-01', 'PM4025-10', 'GEC1102-G43', 'AMTH1009-13', 'GED1865-G00', 'ESP207-01', 'DC332-00', 'AR353-00', 'GEC1105-G35', 'CE379-00', 'ELC251-00', 'ESP438-00']","[['GEC1102-G20', '13:30', '14:45', '수'], ['GEC1102-G20', '13:30', '14:45', '월'], ['GEC2001-G02', '10:30', '11:45', '수'], ['GEC2001-G02', '10:30', '11:45', '월'], ['GEE1961-G00', '10:30', '11:45', '목'], ['GEE1961-G00', '10:30', '11:45', '화'], ['GEC1403-G38', '18:00', '20:25', '수']]"
1783,강유하,2021422473,컴퓨터공학과,2,1,"['AR161-01', 'CDG3260-00', 'AR353-00', 'IE201-00', 'JP113-00']","[['GED1104-G00', '10:30', '11:45', '수'], ['GED1104-G00', '10:30', '11:45', '월'], ['GEC0103-G10', '12:00', '14:45', '금'], ['GED1440-G01', '18:00', '20:25', '수'], ['GEC1105-G24', '10:30', '11:45', '목'], ['GEC1105-G24', '10:30', '11:45', '화'], ['GEC2001-G14', '15:00', '16:15', '수'], ['GEC2001-G14', '15:00', '16:15', '월'], ['GEC1105-G19', '9:00', '10:15', '목'], ['GEC1105-G19', '9:00', '10:15', '화']]"
1784,조서이,2019234052,컴퓨터공학과,3,2,"['CPE201-07', 'SPACE303-01', 'GEC1105-G48', 'FSB391-00', 'EE210-02', 'GED1123-G00', 'AMTH4012-00', 'CPE101-03']","[['GED1108-G00', '16:30', '17:45', '목'], ['GED1108-G00', '16:30', '17:45', '화'], ['GEC1102-G46', '13:30', '14:45', '목'], ['GEC1102-G46', '13:30', '14:45', '화'], ['EDU3345-G00', '9:00', '11:45', '금'], ['GEC0103-G04', '16:30', '17:45', '수'], ['GEC0103-G04', '16:30', '17:45', '월']]"
1785,장준상,2015557584,컴퓨터공학과,6,3,"['GED1435-G00', 'IS2004-00', 'ID4015-01', 'JP313-00', 'GEC1102-G53', 'FD101-04', 'CSE322-00', 'NE303-00', 'AMIE202-01', 'ESP105-01', 'GEC1102-G43', 'CE351-01']","[['GEB1102-G08', '13:30', '14:45', '목'], ['GEB1102-G08', '13:30', '14:45', '화'], ['GED1235-G00', '12:00', '13:15', '수'], ['GED1235-G00', '12:00', '13:15', '월'], ['GEC1403-G19', '10:30', '11:45', '목'], ['GEC1403-G19', '10:30', '11:45', '화'], ['GEC1403-G10', '13:30', '14:45', '수'], ['GEC1403-G10', '13:30', '14:45', '월'], ['GEC1102-G24', '15:00', '16:15', '수'], ['GEC1102-G24', '15:00', '16:15', '월']]"
1786,강현주,2015735148,컴퓨터공학과,8,4,"['AMIE471-00', 'EE361-01', 'AE103-00', 'PM4025-15', 'NE361-00', 'CPE201-12', 'CA2012-00', 'OMB211-00', 'AMTH1009-00', 'ENV357-00', 'VID4023-00', 'TK101-01', 'ELC103-00', 'ENV389-00', 'FT4075-00', 'AMIE202-02', 'BME314-00', 'CPE301-06', 'GED1960-G01', 'SPACE203-00']","[['GED1419-G00', '13:30', '14:45', '목'], ['GED1419-G00', '13:30', '14:45', '화'], ['GED1215-G00', '9:00', '10:15', '목'], ['GED1215-G00', '9:00', '10:15', '화'], ['GED1989-G00', '15:00', '16:15', '목'], ['GED1989-G00', '15:00', '16:15', '화'], ['GEC1105-G12', '13:30', '14:45', '수'], ['GEC1105-G12', '13:30', '14:45', '월'], ['GEE1670-G00', '14:00', '15:50', '금']]"
1787,강이레,2013048717,컴퓨터공학과,3,2,"['APHY1002-05', 'AMTH1004-10', 'CHI209-00', 'JP313-00', 'SC312-00', 'GEC1104-G24', 'TK301-02', 'GED1511-G00', 'AE401-00', 'GEC2001-G11', 'SPACE312-01', 'IE214-00']","[['GEC1102-G25', '15:00', '16:15', '수'], ['GEC1102-G25', '15:00', '16:15', '월'], ['GEC2001-G25', '12:00', '13:15', '목'], ['GEC2001-G25', '12:00', '13:15', '화'], ['GEC1105-G06', '10:30', '11:45', '수'], ['GEC1105-G06', '10:30', '11:45', '월'], ['GEC0103-G05', '12:00', '13:15', '월'], ['GEC0103-G05', '12:00', '13:15', '수']]"
1788,김미소,2021759388,컴퓨터공학과,2,1,"['AR211-02', 'GEC1403-G31', 'GEC1105-G10', 'LA207-00', 'CHI303-00']","[['GED1349-G00', '12:00', '13:15', '수'], ['GED1349-G00', '12:00', '13:15', '월'], ['GEC1101-G00', '10:30', '11:45', '수'], ['GEC1101-G00', '10:30', '11:45', '월'], ['GEC2001-G01', '9:00', '10:15', '수'], ['GEC2001-G01', '9:00', '10:15', '월'], ['EDU2107-G00', '13:30', '15:20', '화']]"
1789,김효진,2011461690,컴퓨터공학과,6,3,"['EDU4104-G01', 'GEC1105-G12', 'SM424-00', 'GEN305-01', 'GEC1403-G18', 'GED1105-G00', 'KO2105-00', 'FD109-00', 'PM3022-01', 'PM3027-01', 'AMTH1009-19', 'GED1202-G00']","[['GEC1403-G32', '16:30', '17:45', '목'], ['GEC1403-G32', '16:30', '17:45', '화'], ['GEC0103-G09', '12:00', '14:45', '금'], ['GED1206-G00', '15:00', '16:15', '수'], ['GED1206-G00', '15:00', '16:15', '월'], ['GEE1961-G01', '10:30', '11:45', '수'], ['GEE1961-G01', '10:30', '11:45', '월'], ['GEC1403-G25', '13:30', '14:45', '목'], ['GEC1403-G25', '13:30', '14:45', '화']]"
1790,강병준,2017106990,컴퓨터공학과,5,3,"['CSE204-01', 'CPE401-16', 'CPE201-09', 'APCH3401-01', 'AR511-03', 'IS2515-00', 'GED1240-G01', 'GEN301-00', 'AMTH1009-17', 'AE271-00', 'GEC1403-G03', 'CPE301-03', 'ENV385-00', 'TK310-02', 'SWCON332-00']","[['GEC1102-G40', '12:00', '13:15', '목'], ['GEC1102-G40', '12:00', '13:15', '화'], ['GEC2001-G17', '16:30', '17:45', '수'], ['GEC2001-G17', '16:30', '17:45', '월'], ['GED1993-G00', '10:30', '11:45', '수'], ['GED1993-G00', '10:30', '11:45', '월'], ['GEE1345-G01', '9:00', '11:45', '금'], ['GEC1102-G18', '13:30', '14:45', '수'], ['GEC1102-G18', '13:30', '14:45', '월']]"
1791,서시후,2019654453,컴퓨터공학과,3,2,"['BIO104-00', 'EE206-02', 'APCH1121-02', 'AMIE251-00', 'GED1865-G00', 'IS2515-00', 'NE201-00', 'TK307-01', 'BME213-01', 'GEC2001-G18', 'EE207-03', 'ME371-02']","[['EDU3121-G00', '13:30', '14:45', '수'], ['EDU3121-G00', '13:30', '14:45', '월'], ['GED1717-G02', '10:30', '11:45', '목'], ['GED1717-G02', '10:30', '11:45', '화'], ['GEC1403-G14', '16:30', '17:45', '수'], ['GEC1403-G14', '16:30', '17:45', '월'], ['GEC1403-G33', '9:00', '11:45', '금'], ['GEE1960-G01', '9:00', '10:15', '수'], ['GEE1960-G01', '9:00', '10:15', '월'], ['GED1223-G02', '15:00', '17:45', '금']]"
1792,장새봄,2012895018,컴퓨터공학과,7,4,"['GED1993-G00', 'AMIE220-02', 'CE202-02', 'SPACE231-00', 'ESP101-00', 'BME412-07', 'KO3102-00', 'GED1353-G00', 'GEC1104-G39', 'EDU3171-G00', 'FD101-05', 'EE341-02', 'ENV387-01', 'GEN307-00', 'ME331-04', 'AMTH1009-08', 'GEE1954-G01', 'PAM408-00', 'AMTH1009-12', 'VID3028-01']","[['GEC2001-G20', '9:00', '10:15', '목'], ['GEC2001-G20', '9:00', '10:15', '화'], ['GEC0103-G03', '13:30', '14:45', '수'], ['GEC0103-G03', '13:30', '14:45', '월'], ['GEE1669-G00', '10:00', '11:50', '화'], ['GEE1345-G00', '12:00', '14:45', '금'], ['GED1666-G00', '16:30', '17:45', '수'], ['GED1666-G00', '16:30', '17:45', '월']]"
1793,정서이,2021186768,컴퓨터공학과,1,1,"['GEC1102-G32', 'IS1004-01', 'GEC1102-G36', 'GEC1102-G11', 'GEC1102-G26', 'JP111-02']","[['GED1217-G01', '15:00', '16:15', '수'], ['GED1217-G01', '15:00', '16:15', '월'], ['GEC1102-G10', '10:30', '11:45', '수'], ['GEC1102-G10', '10:30', '11:45', '월'], ['GED1991-G00', '15:00', '16:15', '목'], ['GED1991-G00', '15:00', '16:15', '화'], ['GEC1105-G30', '13:30', '14:45', '목'], ['GEC1105-G30', '13:30', '14:45', '화'], ['GEB1201-G00', '12:00', '13:15', '수'], ['GEB1201-G00', '12:00', '13:15', '월'], ['GEC1102-G53', '16:30', '17:45', '목'], ['GEC1102-G53', '16:30', '17:45', '화']]"
1794,장결,2021323032,컴퓨터공학과,2,1,"['TC427-00', 'CHI419-00', 'EDU3171-G00', 'AMTH1009-18', 'SM301-00']","[['GEB1102-G00', '9:00', '10:15', '수'], ['GEB1102-G00', '9:00', '10:15', '월'], ['GEC1102-G23', '15:00', '16:15', '수'], ['GEC1102-G23', '15:00', '16:15', '월'], ['GEB1202-G05', '12:00', '13:15', '목'], ['GEB1202-G05', '12:00', '13:15', '화'], ['GEC1102-G31', '9:00', '10:15', '목'], ['GEC1102-G31', '9:00', '10:15', '화']]"
1795,이세하,2021709772,컴퓨터공학과,1,1,"['EE361-00', 'ESP207-01', 'CHI409-00', 'GEC1403-G05', 'CHE456-00', 'ENV357-00']","[['GEC1102-G28', '16:30', '17:45', '수'], ['GEC1102-G28', '16:30', '17:45', '월'], ['GEE1332-G00', '12:00', '12:50', '월'], ['GED1467-G00', '10:30', '11:45', '목'], ['GED1467-G00', '10:30', '11:45', '화'], ['GED1337-G00', '13:30', '14:45', '수'], ['GED1337-G00', '13:30', '14:45', '월'], ['GEE1959-G00', '10:30', '11:45', '수'], ['GEE1959-G00', '10:30', '11:45', '월']]"
1796,윤지선,2019500914,컴퓨터공학과,4,2,"['GED1819-G00', 'AMIE371-00', 'ESP318-00', 'BIO101-04', 'APHY1000-08', 'GED1223-G01', 'CA1008-00', 'CE275-02']","[['GED1733-G00', '12:00', '14:45', '목'], ['GEC1104-G15', '12:00', '14:45', '화'], ['GEC1102-G54', '16:30', '17:45', '목'], ['GEC1102-G54', '16:30', '17:45', '화'], ['GEC1403-G17', '10:30', '11:45', '목'], ['GEC1403-G17', '10:30', '11:45', '화']]"
1797,윤서아,2013257540,컴퓨터공학과,8,4,"['IS2002-01', 'TK308-01', 'CA3018-00', 'CPE301-11', 'ENV393-00', 'CPE301-05', 'CSE304-02', 'APHY4400-00', 'GED1353-G00', 'GED1202-G00', 'BME204-00', 'EDU3357-G00', 'JP211-00', 'GEN403-00', 'APCH4600-00', 'CDG0264-00']","[['GED1215-G00', '9:00', '10:15', '목'], ['GED1215-G00', '9:00', '10:15', '화'], ['GEC1105-G08', '12:00', '13:15', '수'], ['GEC1105-G08', '12:00', '13:15', '월'], ['EDU2103-G03', '15:30', '17:20', '월'], ['GEB1102-G04', '15:00', '16:15', '수'], ['GEB1102-G04', '15:00', '16:15', '월'], ['GEC2001-G11', '13:30', '14:45', '수'], ['GEC2001-G11', '13:30', '14:45', '월']]"
1798,이현주,2018331574,컴퓨터공학과,6,3,"['GED1419-G01', 'GED1501-G00', 'GED1736-G00', 'LA420-00', 'GEE1958-G01', 'GEE1625-G00', 'AMIE331-01', 'GEC1104-G44', 'RU1101-02', 'GI405-01', 'NE205-00', 'AMTH1009-13', 'FD111-01', 'GEC1403-G22', 'GEC1403-G20']","[['GEC2001-G22', '10:30', '11:45', '목'], ['GEC2001-G22', '10:30', '11:45', '화'], ['GEC1403-G37', '15:00', '17:45', '금'], ['EDU2103-G04', '11:00', '12:50', '수'], ['GEC1102-G12', '12:00', '13:15', '월']]"
1799,윤단아,2021688794,컴퓨터공학과,2,1,"['ENV390-00', 'BME204-00', 'APHY1002-10', 'GEC1104-G30', 'SPACE231-00', 'CSE438-00']","[['GEC0103-G01', '12:00', '14:45', '금'], ['GEE1953-G01', '15:00', '16:15', '목'], ['GEE1953-G01', '15:00', '16:15', '화'], ['GEE1667-G01', '9:00', '10:50', '수'], ['GEC1105-G41', '9:00', '11:45', '금']]"
1800,조도원,2012059731,컴퓨터공학과,7,4,"['APCH1101-06', 'CHI209-00', 'EE206-02', 'CE476-00', 'ELC205-00', 'EE497-00', 'ME375-01', 'NE413-00', 'CSE302-03', 'CHE331-02', 'FD109-00', 'HBT310-00', 'ME202-01', 'GEC1105-G32', 'EE201-00', 'APHY1002-21', 'ELC251-00', 'SPACE301-00', 'PM1012-01', 'GEC1105-G33']","[['GED1966-G00', '15:00', '16:15', '목'], ['GED1966-G00', '15:00', '16:15', '화'], ['GEC2001-G07', '12:00', '13:15', '수'], ['GEC2001-G07', '12:00', '13:15', '월'], ['GED1656-G00', '18:00', '20:25', '화'], ['GED1717-G02', '10:30', '11:45', '목'], ['GED1717-G02', '10:30', '11:45', '화']]"
1801,정상우,2019286548,컴퓨터공학과,6,3,"['FDA202-00', 'TK301-01', 'IS2512-00', 'GED1108-G00', 'IE423-01', 'CDG0264-00', 'IS2003-01', 'EE207-00', 'IS2515-00', 'IS2003-00', 'TK201-02', 'APHY3400-00', 'FT3076-00', 'SPACE203-00', 'JP271-00']","[['GEC1104-G21', '12:00', '14:45', '수'], ['GEC1102-G15', '12:00', '13:15', '월'], ['GEC1102-G00', '9:00', '11:45', '금'], ['GEE1958-G01', '13:30', '14:45', '월'], ['GEC1102-G10', '10:30', '11:45', '수'], ['GEC1102-G10', '10:30', '11:45', '월']]"
1802,김승민,2018904476,컴퓨터공학과,3,2,"['GED1509-G00', 'APCH1121-00', 'FD111-00', 'RU3101-00', 'ELC205-01', 'FR1013-02', 'SWCON402-00', 'CA1007-01', 'TK301-01', 'GEC2001-G11']","[['GEB1202-G06', '13:30', '14:45', '목'], ['GEB1202-G06', '13:30', '14:45', '화'], ['GEC2001-G01', '9:00', '10:15', '수'], ['GEC2001-G01', '9:00', '10:15', '월'], ['GEC1105-G35', '15:00', '16:15', '목'], ['GEC1105-G35', '15:00', '16:15', '화'], ['GEE1670-G00', '14:00', '15:50', '금']]"
1803,김의준,2021594590,컴퓨터공학과,2,1,"['IS4102-00', 'AMTH1004-09', 'EDU3131-G00', 'FR1013-00', 'EE201-04', 'IS3513-00']","[['GEC1403-G33', '9:00', '11:45', '금'], ['GEC1403-G02', '10:30', '11:45', '수'], ['GEC1403-G02', '10:30', '11:45', '월'], ['GED1208-G01', '12:00', '14:45', '금'], ['GEC1104-G35', '15:00', '17:45', '목']]"
1804,정정우,2017280667,컴퓨터공학과,4,2,"['APHY1002-07', 'FT2070-00', 'APCH3403-00', 'FSB451-00', 'TC433-00', 'IS2508-00', 'APHY1002-23', 'AR112-03', 'GED1301-G00', 'GEC1403-G29']","[['GEC0103-G11', '10:30', '11:45', '목'], ['GEC0103-G11', '10:30', '11:45', '화'], ['GED1337-G00', '13:30', '14:45', '수'], ['GED1337-G00', '13:30', '14:45', '월'], ['GEC1105-G00', '9:00', '10:15', '수'], ['GEC1105-G00', '9:00', '10:15', '월'], ['GEE1959-G00', '10:30', '11:45', '수'], ['GEE1959-G00', '10:30', '11:45', '월'], ['GEC1403-G27', '15:00', '16:15', '목'], ['GEC1403-G27', '15:00', '16:15', '화'], ['GED1113-G01', '15:00', '16:15', '수'], ['GED1113-G01', '15:00', '16:15', '월']]"
1805,임예윤,2018919968,컴퓨터공학과,6,3,"['SWCON314-00', 'AMTH1009-16', 'APCH2202-01', 'SWCON253-01', 'AMTH3013-00', 'FD110-02', 'GED1242-G00', 'CPE104-05', 'CE202-02', 'AR411-04', 'APHY1002-16', 'EDU3110-G00', 'ME435-01', 'ESP309-00', 'ELC204-01', 'GED1945-G01', 'AMTH2010-00', 'CPE301-14']","[['GEB1301-G00', '15:00', '17:45', '화'], ['GEE1920-G00', '10:30', '11:45', '월'], ['GEC1102-G45', '13:30', '14:45', '목'], ['GEC1102-G45', '13:30', '14:45', '화'], ['GEC1105-G41', '9:00', '11:45', '금'], ['GEC1104-G09', '9:00', '11:45', '화'], ['GEC1102-G36', '10:30', '11:45', '목'], ['GEC1102-G36', '10:30', '11:45', '화']]"
1806,윤유하,2021634026,컴퓨터공학과,2,1,"['IS3404-00', 'FR2011-01', 'GEC1102-G14', 'GEC1104-G13']","[['GEC1403-G35', '12:00', '14:45', '금'], ['GEC1403-G05', '10:30', '11:45', '수'], ['GEC1403-G05', '10:30', '11:45', '월'], ['GEC1102-G32', '9:00', '10:15', '목'], ['GEC1102-G32', '9:00', '10:15', '화'], ['GEC1403-G24', '13:30', '14:45', '목'], ['GEC1403-G24', '13:30', '14:45', '화'], ['GED1212-G00', '10:30', '11:45', '목'], ['GED1212-G00', '10:30', '11:45', '화'], ['GEC1102-G29', '9:00', '10:15', '목'], ['GEC1102-G29', '9:00', '10:15', '화']]"
1807,윤시후,2021764688,컴퓨터공학과,2,1,"['GEB1202-G05', 'GEN403-00', 'NE203-00', 'VID4018-00']","[['GEE1267-G00', '10:30', '11:45', '수'], ['GEE1267-G00', '10:30', '11:45', '월'], ['GED1135-G00', '18:00', '20:25', '화'], ['GED1542-G00', '13:30', '14:45', '목'], ['GED1542-G00', '13:30', '14:45', '화'], ['GED1301-G00', '15:00', '16:15', '수'], ['GED1301-G00', '15:00', '16:15', '월']]"
1808,정도준,2016332389,컴퓨터공학과,3,2,"['TK101-01', 'AR511-04', 'EE209-02', 'SC317-00', 'NE443-00', 'GEC1403-G30', 'JP331-00', 'GEB1102-G04', 'AMTH1009-08', 'ME479-03', 'GEC2001-G18', 'GEC1403-G39']","[['GED1542-G00', '13:30', '14:45', '목'], ['GED1542-G00', '13:30', '14:45', '화'], ['GED1437-G00', '15:00', '16:15', '목'], ['GED1437-G00', '15:00', '16:15', '화'], ['GED1666-G00', '16:30', '17:45', '수'], ['GED1666-G00', '16:30', '17:45', '월'], ['GEC0103-G03', '13:30', '14:45', '수'], ['GEC0103-G03', '13:30', '14:45', '월'], ['GEC1403-G18', '10:30', '11:45', '목'], ['GEC1403-G18', '10:30', '11:45', '화'], ['GEC1102-G07', '10:30', '11:45', '수'], ['GEC1102-G07', '10:30', '11:45', '월']]"
1809,서지인,2021683871,컴퓨터공학과,2,1,"['CPE301-02', 'GEC1102-G17', 'AMTH1009-18', 'CPE101-09', 'BME303-00', 'CPE301-13']","[['GED1665-G00', '16:30', '17:45', '수'], ['GED1665-G00', '16:30', '17:45', '월'], ['GEB1102-G02', '10:30', '11:45', '수'], ['GEB1102-G02', '10:30', '11:45', '월'], ['GEC2001-G01', '9:00', '10:15', '수'], ['GEC2001-G01', '9:00', '10:15', '월'], ['GEC2001-G27', '13:30', '14:45', '목'], ['GEC2001-G27', '13:30', '14:45', '화'], ['GEC1403-G20', '12:00', '13:15', '목'], ['GEC1403-G20', '12:00', '13:15', '화']]"
1810,정찬호,2020923685,컴퓨터공학과,3,2,"['CHI420-00', 'SWCON253-01', 'PAM207-00', 'CSE305-01', 'GEC1104-G41', 'SC108-01', 'GEN203-00', 'FSB361-00', 'GED1989-G00', 'AMTH2006-00', 'PM4025-00', 'HBT310-00']","[['GEC1102-G31', '9:00', '10:15', '목'], ['GEC1102-G31', '9:00', '10:15', '화'], ['GED1358-G00', '12:00', '14:45', '금'], ['GEC2001-G30', '15:00', '16:15', '목'], ['GEC2001-G30', '15:00', '16:15', '화'], ['GEC1102-G22', '15:00', '16:15', '수'], ['GEC1102-G22', '15:00', '16:15', '월'], ['GEC2001-G40', '15:00', '17:45', '금'], ['GEC2001-G25', '12:00', '13:15', '목'], ['GEC2001-G25', '12:00', '13:15', '화']]"
1811,조준서,2021284390,컴퓨터공학과,2,1,"['GEC1105-G06', 'AR411-04', 'FR3011-00', 'CSE304-01']","[['GEB1202-G06', '13:30', '14:45', '목'], ['GEB1202-G06', '13:30', '14:45', '화'], ['GEC1105-G04', '10:30', '11:45', '수'], ['GEC1105-G04', '10:30', '11:45', '월'], ['GEE1343-G00', '12:00', '13:15', '목'], ['GEE1343-G00', '12:00', '13:15', '화'], ['GED1960-G01', '15:00', '16:15', '목'], ['GED1960-G01', '15:00', '16:15', '화'], ['GED1206-G00', '15:00', '16:15', '수'], ['GED1206-G00', '15:00', '16:15', '월'], ['GEC2001-G20', '9:00', '10:15', '목'], ['GEC2001-G20', '9:00', '10:15', '화']]"
1812,임소예,2021212603,컴퓨터공학과,2,1,"['GEE1648-G01', 'CSE438-00', 'SC103-01', 'GEC0103-G02', 'APCH3401-01', 'ELC105-00']","[['GEC1105-G32', '13:30', '14:45', '목'], ['GEC1105-G32', '13:30', '14:45', '화'], ['GEC2001-G18', '16:30', '17:45', '수'], ['GEC2001-G18', '16:30', '17:45', '월'], ['GEC2001-G01', '9:00', '10:15', '수'], ['GEC2001-G01', '9:00', '10:15', '월'], ['GEC2001-G10', '13:30', '14:45', '수'], ['GEC2001-G10', '13:30', '14:45', '월']]"
1813,임수민,2013248290,컴퓨터공학과,4,2,"['FD105-03', 'GEC2001-G32', 'GEC1102-G20', 'APCH1101-03', 'EDU2103-G03', 'FR3011-01', 'GED1666-G00', 'APHY1002-10', 'GEC1104-G26', 'GEC1403-G08']","[['GEC2001-G19', '9:00', '10:15', '목'], ['GEC2001-G19', '9:00', '10:15', '화'], ['GEC1104-G04', '15:00', '17:45', '월'], ['GED1947-G01', '13:30', '16:15', '화'], ['GEE1657-G01', '18:00', '20:25', '화']]"
1814,임우영,2021173212,컴퓨터공학과,2,1,"['GEB1102-G07', 'CPE201-09', 'AMIE396-04', 'CHE452-00', 'AR311-03', 'AMTH1004-03']","[['GEC1105-G31', '13:30', '14:45', '목'], ['GEC1105-G31', '13:30', '14:45', '화'], ['GED1362-G00', '10:30', '11:45', '수'], ['GED1362-G00', '10:30', '11:45', '월'], ['GED1989-G00', '15:00', '16:15', '목'], ['GED1989-G00', '15:00', '16:15', '화'], ['GEC1104-G15', '12:00', '14:45', '화']]"
1815,조라엘,2017453347,컴퓨터공학과,8,4,"['CPE301-14', 'GEN306-02', 'PM4025-02', 'KO2105-00', 'CHE251-02', 'CHI103-01', 'AMTH1005-00', 'APHY2100-00', 'ME202-02', 'ID3015-00', 'CA2006-00', 'GEB1102-G07', 'GED1961-G00', 'GEC1102-G19', 'AR511-03', 'CSE428-00', 'GED1108-G00', 'FR2041-00', 'AMTH1002-01', 'CHI419-00']","[['EDU2102-G01', '11:00', '12:50', '화'], ['GEC1105-G20', '9:00', '10:15', '목'], ['GEC1105-G20', '9:00', '10:15', '화'], ['GED1609-G01', '9:00', '11:45', '금'], ['GEC1102-G02', '12:00', '14:45', '금'], ['GEE1615-G00', '10:30', '12:20', '화']]"
1816,김은,2012443933,컴퓨터공학과,4,2,"['GEE1605-G00', 'CHI314-00', 'GEE1959-G00', 'EE201-03', 'FR2011-01', 'EDU3345-G00', 'GED1993-G00', 'AE112-00', 'ID4014-00', 'CSE301-02', 'KO3106-00', 'NE221-00']","[['GEB1102-G03', '13:30', '14:45', '수'], ['GEB1102-G03', '13:30', '14:45', '월'], ['EDU2103-G03', '15:30', '17:20', '월'], ['IPE503-00', '12:00', '14:45', '목'], ['GED1959-G00', '10:30', '11:45', '목'], ['GED1959-G00', '10:30', '11:45', '화']]"
1817,정라희,2015757315,컴퓨터공학과,3,2,"['APHY1000-03', 'FT4072-00', 'SC202-01', 'OMB320-00', 'TK211-01', 'AR211-03', 'GI204-01', 'GEE1615-G00']","[['GEE1265-G00', '9:00', '10:15', '수'], ['GEE1265-G00', '9:00', '10:15', '월'], ['EDU2102-G01', '11:00', '12:50', '화'], ['GEC1105-G13', '13:30', '14:45', '수'], ['GEC1105-G13', '13:30', '14:45', '월'], ['GEC1105-G41', '9:00', '11:45', '금'], ['GED1657-G00', '15:00', '17:45', '수']]"
1818,조혁,2013639656,컴퓨터공학과,3,2,"['APCH3606-00', 'GEC1105-G39', 'EE368-01', 'PAM411-00', 'EDU2104-G00', 'EE211-05', 'CPE301-03', 'EDU3171-G00']","[['GED1508-G01', '10:30', '11:45', '목'], ['GED1508-G01', '10:30', '11:45', '화'], ['GEE1265-G00', '9:00', '10:15', '수'], ['GEE1265-G00', '9:00', '10:15', '월'], ['GEE1613-G00', '15:00', '16:50', '수'], ['GEC0103-G13', '9:00', '11:45', '토'], ['GEE1332-G02', '13:30', '14:20', '목'], ['GEE1960-G01', '9:00', '10:15', '수'], ['GEE1960-G01', '9:00', '10:15', '월']]"
